#VibEne (eV) #remarks
0.07306871 0.0423713665 0.040057513 #hol
0.08251525 0.0673230605 0.035914646 #NiNibrdg
0.0924373045 0.051355284 0.02894313 #NiPbrdg
0.137890113 0.0282300605 0.02791668 #Ptop
0.1169545195 0.023242837 #Nitop
