nH	En	En-1	diffGibbs	Remarks(n,n-1)
7	-766.29776399	-763.27047195	0.29104694	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#4@hol-2@NiPbrdg-4
7	-766.29776399	-763.26803325	0.28860823	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-4
7	-766.29776399	-763.26774910	0.28832408	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-2
7	-766.29776399	-763.25564869	0.27622368	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#4@hol-2@NiPbrdg-5
7	-766.29776399	-763.25151915	0.27209413	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-3
7	-766.29776399	-763.24940827	0.26998325	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-1
7	-766.29776399	-763.24619657	0.26677156	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#4@hol-2@NiPbrdg-2
7	-766.29776399	-763.23721376	0.25778875	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#4@hol-2@NiPbrdg-3
7	-766.29776399	-763.23583334	0.25640833	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#2@hol-4@NiNibrdg
7	-766.29776399	-763.21993742	0.24051241	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#4@hol-2@NiPbrdg-1
7	-766.29776399	-763.21260996	0.23318494	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-5
7	-766.29776399	-763.14721168	0.16778667	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#3@hol-2@NiNibrdg-1@Ptop-1
7	-766.29776399	-763.14704822	0.16762321	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#3@hol-2@NiNibrdg-1@Ptop-2
7	-766.29776399	-763.14225948	0.16283447	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#3@hol-3@NiNibrdg
7	-766.29776399	-763.11131604	0.13189103	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg-1
7	-766.29776399	-763.09788710	0.11846209	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg
7	-766.29776399	-762.96809653	-0.01132848	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg-3
7	-766.29776399	-762.96803725	-0.01138776	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg-2
7	-766.29776399	-762.94253275	-0.03689226	#2@hol-4@NiNibrdg-1@NiPbrdg-2,#4@hol-1@Ptop-1@Ptop
7	-766.24760309	-763.27047195	0.34120783	#2@hol-5@NiNibrdg,#4@hol-2@NiPbrdg-4
7	-766.24760309	-763.26803325	0.33876913	#2@hol-5@NiNibrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-4
7	-766.24760309	-763.26774910	0.33848498	#2@hol-5@NiNibrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-2
7	-766.24760309	-763.25564869	0.32638457	#2@hol-5@NiNibrdg,#4@hol-2@NiPbrdg-5
7	-766.24760309	-763.25151915	0.32225503	#2@hol-5@NiNibrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-3
7	-766.24760309	-763.24940827	0.32014415	#2@hol-5@NiNibrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-1
7	-766.24760309	-763.24619657	0.31693245	#2@hol-5@NiNibrdg,#4@hol-2@NiPbrdg-2
7	-766.24760309	-763.23721376	0.30794964	#2@hol-5@NiNibrdg,#4@hol-2@NiPbrdg-3
7	-766.24760309	-763.23583334	0.30656922	#2@hol-5@NiNibrdg,#2@hol-4@NiNibrdg
7	-766.24760309	-763.21993742	0.29067330	#2@hol-5@NiNibrdg,#4@hol-2@NiPbrdg-1
7	-766.24760309	-763.21260996	0.28334584	#2@hol-5@NiNibrdg,#3@hol-2@NiNibrdg-1@NiPbrdg-5
7	-766.24760309	-763.14721168	0.21794756	#2@hol-5@NiNibrdg,#3@hol-2@NiNibrdg-1@Ptop-1
7	-766.24760309	-763.14704822	0.21778410	#2@hol-5@NiNibrdg,#3@hol-2@NiNibrdg-1@Ptop-2
7	-766.24760309	-763.14225948	0.21299536	#2@hol-5@NiNibrdg,#3@hol-3@NiNibrdg
7	-766.24760309	-763.11131604	0.18205193	#2@hol-5@NiNibrdg,#4@hol-1@Ptop-1@NiPbrdg-1
7	-766.24760309	-763.09788710	0.16862299	#2@hol-5@NiNibrdg,#4@hol-1@Ptop-1@NiPbrdg
7	-766.24760309	-762.96809653	0.03883242	#2@hol-5@NiNibrdg,#4@hol-1@Ptop-1@NiPbrdg-3
7	-766.24760309	-762.96803725	0.03877314	#2@hol-5@NiNibrdg,#4@hol-1@Ptop-1@NiPbrdg-2
7	-766.24760309	-762.94253275	0.01326863	#2@hol-5@NiNibrdg,#4@hol-1@Ptop-1@Ptop
7	-766.21650728	-763.27047195	0.37230364	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#4@hol-2@NiPbrdg-4
7	-766.21650728	-763.26803325	0.36986494	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-4
7	-766.21650728	-763.26774910	0.36958079	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-2
7	-766.21650728	-763.25564869	0.35748038	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#4@hol-2@NiPbrdg-5
7	-766.21650728	-763.25151915	0.35335084	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-3
7	-766.21650728	-763.24940827	0.35123996	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-1
7	-766.21650728	-763.24619657	0.34802826	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#4@hol-2@NiPbrdg-2
7	-766.21650728	-763.23721376	0.33904545	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#4@hol-2@NiPbrdg-3
7	-766.21650728	-763.23583334	0.33766503	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#2@hol-4@NiNibrdg
7	-766.21650728	-763.21993742	0.32176911	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#4@hol-2@NiPbrdg-1
7	-766.21650728	-763.21260996	0.31444165	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#3@hol-2@NiNibrdg-1@NiPbrdg-5
7	-766.21650728	-763.14721168	0.24904337	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#3@hol-2@NiNibrdg-1@Ptop-1
7	-766.21650728	-763.14704822	0.24887991	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#3@hol-2@NiNibrdg-1@Ptop-2
7	-766.21650728	-763.14225948	0.24409118	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#3@hol-3@NiNibrdg
7	-766.21650728	-763.11131604	0.21314774	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg-1
7	-766.21650728	-763.09788710	0.19971880	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg
7	-766.21650728	-762.96809653	0.06992823	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg-3
7	-766.21650728	-762.96803725	0.06986895	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#4@hol-1@Ptop-1@NiPbrdg-2
7	-766.21650728	-762.94253275	0.04436444	#3@hol-2@NiNibrdg-2@NiPbrdg-2,#4@hol-1@Ptop-1@Ptop
7	-766.21338663	-763.27047195	0.37542430	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#4@hol-2@NiPbrdg-4
7	-766.21338663	-763.26803325	0.37298559	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#3@hol-2@NiNibrdg-1@NiPbrdg-4
7	-766.21338663	-763.26774910	0.37270144	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#3@hol-2@NiNibrdg-1@NiPbrdg-2
7	-766.21338663	-763.25564869	0.36060104	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#4@hol-2@NiPbrdg-5
7	-766.21338663	-763.25151915	0.35647149	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#3@hol-2@NiNibrdg-1@NiPbrdg-3
7	-766.21338663	-763.24940827	0.35436061	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#3@hol-2@NiNibrdg-1@NiPbrdg-1
7	-766.21338663	-763.24619657	0.35114892	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#4@hol-2@NiPbrdg-2
7	-766.21338663	-763.23721376	0.34216611	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#4@hol-2@NiPbrdg-3
7	-766.21338663	-763.23583334	0.34078569	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#2@hol-4@NiNibrdg
7	-766.21338663	-763.21993742	0.32488977	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#4@hol-2@NiPbrdg-1
7	-766.21338663	-763.21260996	0.31756230	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#3@hol-2@NiNibrdg-1@NiPbrdg-5
7	-766.21338663	-763.14721168	0.25216403	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#3@hol-2@NiNibrdg-1@Ptop-1
7	-766.21338663	-763.14704822	0.25200057	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#3@hol-2@NiNibrdg-1@Ptop-2
7	-766.21338663	-763.14225948	0.24721183	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#3@hol-3@NiNibrdg
7	-766.21338663	-763.11131604	0.21626839	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#4@hol-1@Ptop-1@NiPbrdg-1
7	-766.21338663	-763.09788710	0.20283945	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#4@hol-1@Ptop-1@NiPbrdg
7	-766.21338663	-762.96809653	0.07304888	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#4@hol-1@Ptop-1@NiPbrdg-3
7	-766.21338663	-762.96803725	0.07298960	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#4@hol-1@Ptop-1@NiPbrdg-2
7	-766.21338663	-762.94253275	0.04748510	#2@hol-4@NiNibrdg-1@NiPbrdg-3,#4@hol-1@Ptop-1@Ptop
7	-766.20439914	-763.27047195	0.38441179	#4@hol-3@NiPbrdg-1,#4@hol-2@NiPbrdg-4
7	-766.20439914	-763.26803325	0.38197308	#4@hol-3@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-4
7	-766.20439914	-763.26774910	0.38168893	#4@hol-3@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-2
7	-766.20439914	-763.25564869	0.36958853	#4@hol-3@NiPbrdg-1,#4@hol-2@NiPbrdg-5
7	-766.20439914	-763.25151915	0.36545898	#4@hol-3@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-3
7	-766.20439914	-763.24940827	0.36334810	#4@hol-3@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-1
7	-766.20439914	-763.24619657	0.36013641	#4@hol-3@NiPbrdg-1,#4@hol-2@NiPbrdg-2
7	-766.20439914	-763.23721376	0.35115360	#4@hol-3@NiPbrdg-1,#4@hol-2@NiPbrdg-3
7	-766.20439914	-763.23583334	0.34977318	#4@hol-3@NiPbrdg-1,#2@hol-4@NiNibrdg
7	-766.20439914	-763.21993742	0.33387726	#4@hol-3@NiPbrdg-1,#4@hol-2@NiPbrdg-1
7	-766.20439914	-763.21260996	0.32654979	#4@hol-3@NiPbrdg-1,#3@hol-2@NiNibrdg-1@NiPbrdg-5
7	-766.20439914	-763.14721168	0.26115152	#4@hol-3@NiPbrdg-1,#3@hol-2@NiNibrdg-1@Ptop-1
7	-766.20439914	-763.14704822	0.26098806	#4@hol-3@NiPbrdg-1,#3@hol-2@NiNibrdg-1@Ptop-2
7	-766.20439914	-763.14225948	0.25619932	#4@hol-3@NiPbrdg-1,#3@hol-3@NiNibrdg
7	-766.20439914	-763.11131604	0.22525588	#4@hol-3@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg-1
7	-766.20439914	-763.09788710	0.21182694	#4@hol-3@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg
7	-766.20439914	-762.96809653	0.08203637	#4@hol-3@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg-3
7	-766.20439914	-762.96803725	0.08197709	#4@hol-3@NiPbrdg-1,#4@hol-1@Ptop-1@NiPbrdg-2
7	-766.20439914	-762.94253275	0.05647258	#4@hol-3@NiPbrdg-1,#4@hol-1@Ptop-1@Ptop
8	-769.48630273	-766.37808065	0.21011689	#4@hol-4@NiPbrdg-3,#4@hol-3@NiPbrdg-3
8	-769.48630273	-766.36584930	0.19788554	#4@hol-4@NiPbrdg-3,#4@hol-3@NiPbrdg-2
8	-769.48630273	-766.36050815	0.19254439	#4@hol-4@NiPbrdg-3,#3@hol-2@NiNibrdg-2@NiPbrdg-1
8	-769.48630273	-766.35365287	0.18568911	#4@hol-4@NiPbrdg-3,#2@hol-4@NiNibrdg-1@NiPbrdg-1
8	-769.48630273	-766.33761280	0.16964904	#4@hol-4@NiPbrdg-3,#1@hol-6@NiNibrdg
8	-769.48630273	-766.33612178	0.16815802	#4@hol-4@NiPbrdg-3,#2@hol-4@NiNibrdg-1@NiPbrdg
8	-769.48630273	-766.29776399	0.12980023	#4@hol-4@NiPbrdg-3,#2@hol-4@NiNibrdg-1@NiPbrdg-2
8	-769.48630273	-766.24760309	0.07963933	#4@hol-4@NiPbrdg-3,#2@hol-5@NiNibrdg
8	-769.48630273	-766.21650728	0.04854352	#4@hol-4@NiPbrdg-3,#3@hol-2@NiNibrdg-2@NiPbrdg-2
8	-769.48630273	-766.21338663	0.04542287	#4@hol-4@NiPbrdg-3,#2@hol-4@NiNibrdg-1@NiPbrdg-3
8	-769.48630273	-766.20439914	0.03643538	#4@hol-4@NiPbrdg-3,#4@hol-3@NiPbrdg-1
8	-769.43182994	-766.37808065	0.26458968	#8@NiNibrdg,#4@hol-3@NiPbrdg-3
8	-769.43182994	-766.36584930	0.25235833	#8@NiNibrdg,#4@hol-3@NiPbrdg-2
8	-769.43182994	-766.36050815	0.24701719	#8@NiNibrdg,#3@hol-2@NiNibrdg-2@NiPbrdg-1
8	-769.43182994	-766.35365287	0.24016190	#8@NiNibrdg,#2@hol-4@NiNibrdg-1@NiPbrdg-1
8	-769.43182994	-766.33761280	0.22412183	#8@NiNibrdg,#1@hol-6@NiNibrdg
8	-769.43182994	-766.33612178	0.22263081	#8@NiNibrdg,#2@hol-4@NiNibrdg-1@NiPbrdg
8	-769.43182994	-766.29776399	0.18427302	#8@NiNibrdg,#2@hol-4@NiNibrdg-1@NiPbrdg-2
8	-769.43182994	-766.24760309	0.13411213	#8@NiNibrdg,#2@hol-5@NiNibrdg
8	-769.43182994	-766.21650728	0.10301632	#8@NiNibrdg,#3@hol-2@NiNibrdg-2@NiPbrdg-2
8	-769.43182994	-766.21338663	0.09989566	#8@NiNibrdg,#2@hol-4@NiNibrdg-1@NiPbrdg-3
8	-769.43182994	-766.20439914	0.09090817	#8@NiNibrdg,#4@hol-3@NiPbrdg-1
8	-769.34718802	-766.37808065	0.34923160	#7@NiNibrdg-1@hol,#4@hol-3@NiPbrdg-3
8	-769.34718802	-766.36584930	0.33700025	#7@NiNibrdg-1@hol,#4@hol-3@NiPbrdg-2
8	-769.34718802	-766.36050815	0.33165910	#7@NiNibrdg-1@hol,#3@hol-2@NiNibrdg-2@NiPbrdg-1
8	-769.34718802	-766.35365287	0.32480382	#7@NiNibrdg-1@hol,#2@hol-4@NiNibrdg-1@NiPbrdg-1
8	-769.34718802	-766.33761280	0.30876375	#7@NiNibrdg-1@hol,#1@hol-6@NiNibrdg
8	-769.34718802	-766.33612178	0.30727273	#7@NiNibrdg-1@hol,#2@hol-4@NiNibrdg-1@NiPbrdg
8	-769.34718802	-766.29776399	0.26891494	#7@NiNibrdg-1@hol,#2@hol-4@NiNibrdg-1@NiPbrdg-2
8	-769.34718802	-766.24760309	0.21875404	#7@NiNibrdg-1@hol,#2@hol-5@NiNibrdg
8	-769.34718802	-766.21650728	0.18765823	#7@NiNibrdg-1@hol,#3@hol-2@NiNibrdg-2@NiPbrdg-2
8	-769.34718802	-766.21338663	0.18453758	#7@NiNibrdg-1@hol,#2@hol-4@NiNibrdg-1@NiPbrdg-3
8	-769.34718802	-766.20439914	0.17555009	#7@NiNibrdg-1@hol,#4@hol-3@NiPbrdg-1
8	-769.20234863	-766.37808065	0.49407099	#4@hol-4@NiPbrdg-1,#4@hol-3@NiPbrdg-3
8	-769.20234863	-766.36584930	0.48183964	#4@hol-4@NiPbrdg-1,#4@hol-3@NiPbrdg-2
8	-769.20234863	-766.36050815	0.47649849	#4@hol-4@NiPbrdg-1,#3@hol-2@NiNibrdg-2@NiPbrdg-1
8	-769.20234863	-766.35365287	0.46964321	#4@hol-4@NiPbrdg-1,#2@hol-4@NiNibrdg-1@NiPbrdg-1
8	-769.20234863	-766.33761280	0.45360314	#4@hol-4@NiPbrdg-1,#1@hol-6@NiNibrdg
8	-769.20234863	-766.33612178	0.45211212	#4@hol-4@NiPbrdg-1,#2@hol-4@NiNibrdg-1@NiPbrdg
8	-769.20234863	-766.29776399	0.41375433	#4@hol-4@NiPbrdg-1,#2@hol-4@NiNibrdg-1@NiPbrdg-2
8	-769.20234863	-766.24760309	0.36359343	#4@hol-4@NiPbrdg-1,#2@hol-5@NiNibrdg
8	-769.20234863	-766.21650728	0.33249762	#4@hol-4@NiPbrdg-1,#3@hol-2@NiNibrdg-2@NiPbrdg-2
8	-769.20234863	-766.21338663	0.32937697	#4@hol-4@NiPbrdg-1,#2@hol-4@NiNibrdg-1@NiPbrdg-3
8	-769.20234863	-766.20439914	0.32038948	#4@hol-4@NiPbrdg-1,#4@hol-3@NiPbrdg-1
8	-769.15218359	-766.37808065	0.54423603	#4@hol-4@NiPbrdg-2,#4@hol-3@NiPbrdg-3
8	-769.15218359	-766.36584930	0.53200468	#4@hol-4@NiPbrdg-2,#4@hol-3@NiPbrdg-2
8	-769.15218359	-766.36050815	0.52666353	#4@hol-4@NiPbrdg-2,#3@hol-2@NiNibrdg-2@NiPbrdg-1
8	-769.15218359	-766.35365287	0.51980825	#4@hol-4@NiPbrdg-2,#2@hol-4@NiNibrdg-1@NiPbrdg-1
8	-769.15218359	-766.33761280	0.50376818	#4@hol-4@NiPbrdg-2,#1@hol-6@NiNibrdg
8	-769.15218359	-766.33612178	0.50227716	#4@hol-4@NiPbrdg-2,#2@hol-4@NiNibrdg-1@NiPbrdg
8	-769.15218359	-766.29776399	0.46391937	#4@hol-4@NiPbrdg-2,#2@hol-4@NiNibrdg-1@NiPbrdg-2
8	-769.15218359	-766.24760309	0.41375847	#4@hol-4@NiPbrdg-2,#2@hol-5@NiNibrdg
8	-769.15218359	-766.21650728	0.38266266	#4@hol-4@NiPbrdg-2,#3@hol-2@NiNibrdg-2@NiPbrdg-2
8	-769.15218359	-766.21338663	0.37954201	#4@hol-4@NiPbrdg-2,#2@hol-4@NiNibrdg-1@NiPbrdg-3
8	-769.15218359	-766.20439914	0.37055452	#4@hol-4@NiPbrdg-2,#4@hol-3@NiPbrdg-1
9	-772.54906712	-769.48630273	0.25557459	#4@hol-5@NiPbrdg-3,#4@hol-4@NiPbrdg-3
9	-772.54906712	-769.43182994	0.20110180	#4@hol-5@NiPbrdg-3,#8@NiNibrdg
9	-772.54906712	-769.34718802	0.11645988	#4@hol-5@NiPbrdg-3,#7@NiNibrdg-1@hol
9	-772.54906712	-769.20234863	-0.02837951	#4@hol-5@NiPbrdg-3,#4@hol-4@NiPbrdg-1
9	-772.54906712	-769.15218359	-0.07854455	#4@hol-5@NiPbrdg-3,#4@hol-4@NiPbrdg-2
9	-772.54209871	-769.48630273	0.26254300	#8@NiNibrdg-1@NiPbrdg-2,#4@hol-4@NiPbrdg-3
9	-772.54209871	-769.43182994	0.20807021	#8@NiNibrdg-1@NiPbrdg-2,#8@NiNibrdg
9	-772.54209871	-769.34718802	0.12342829	#8@NiNibrdg-1@NiPbrdg-2,#7@NiNibrdg-1@hol
9	-772.54209871	-769.20234863	-0.02141110	#8@NiNibrdg-1@NiPbrdg-2,#4@hol-4@NiPbrdg-1
9	-772.54209871	-769.15218359	-0.07157614	#8@NiNibrdg-1@NiPbrdg-2,#4@hol-4@NiPbrdg-2
9	-772.52075119	-769.48630273	0.28389052	#4@hol-5@NiPbrdg-5,#4@hol-4@NiPbrdg-3
9	-772.52075119	-769.43182994	0.22941773	#4@hol-5@NiPbrdg-5,#8@NiNibrdg
9	-772.52075119	-769.34718802	0.14477581	#4@hol-5@NiPbrdg-5,#7@NiNibrdg-1@hol
9	-772.52075119	-769.20234863	-0.00006358	#4@hol-5@NiPbrdg-5,#4@hol-4@NiPbrdg-1
9	-772.52075119	-769.15218359	-0.05022862	#4@hol-5@NiPbrdg-5,#4@hol-4@NiPbrdg-2
9	-772.51569374	-769.48630273	0.28894797	#4@hol-5@NiPbrdg-6,#4@hol-4@NiPbrdg-3
9	-772.51569374	-769.43182994	0.23447518	#4@hol-5@NiPbrdg-6,#8@NiNibrdg
9	-772.51569374	-769.34718802	0.14983326	#4@hol-5@NiPbrdg-6,#7@NiNibrdg-1@hol
9	-772.51569374	-769.20234863	0.00499387	#4@hol-5@NiPbrdg-6,#4@hol-4@NiPbrdg-1
9	-772.51569374	-769.15218359	-0.04517117	#4@hol-5@NiPbrdg-6,#4@hol-4@NiPbrdg-2
9	-772.50758063	-769.48630273	0.29706108	#4@hol-5@NiPbrdg-1,#4@hol-4@NiPbrdg-3
9	-772.50758063	-769.43182994	0.24258829	#4@hol-5@NiPbrdg-1,#8@NiNibrdg
9	-772.50758063	-769.34718802	0.15794637	#4@hol-5@NiPbrdg-1,#7@NiNibrdg-1@hol
9	-772.50758063	-769.20234863	0.01310698	#4@hol-5@NiPbrdg-1,#4@hol-4@NiPbrdg-1
9	-772.50758063	-769.15218359	-0.03705806	#4@hol-5@NiPbrdg-1,#4@hol-4@NiPbrdg-2
9	-772.50749890	-769.48630273	0.29714281	#4@hol-5@NiPbrdg-8,#4@hol-4@NiPbrdg-3
9	-772.50749890	-769.43182994	0.24267002	#4@hol-5@NiPbrdg-8,#8@NiNibrdg
9	-772.50749890	-769.34718802	0.15802810	#4@hol-5@NiPbrdg-8,#7@NiNibrdg-1@hol
9	-772.50749890	-769.20234863	0.01318871	#4@hol-5@NiPbrdg-8,#4@hol-4@NiPbrdg-1
9	-772.50749890	-769.15218359	-0.03697633	#4@hol-5@NiPbrdg-8,#4@hol-4@NiPbrdg-2
9	-772.50738797	-769.48630273	0.29725374	#4@hol-5@NiPbrdg-2,#4@hol-4@NiPbrdg-3
9	-772.50738797	-769.43182994	0.24278095	#4@hol-5@NiPbrdg-2,#8@NiNibrdg
9	-772.50738797	-769.34718802	0.15813903	#4@hol-5@NiPbrdg-2,#7@NiNibrdg-1@hol
9	-772.50738797	-769.20234863	0.01329964	#4@hol-5@NiPbrdg-2,#4@hol-4@NiPbrdg-1
9	-772.50738797	-769.15218359	-0.03686540	#4@hol-5@NiPbrdg-2,#4@hol-4@NiPbrdg-2
9	-772.45135416	-769.48630273	0.35328755	#8@NiNibrdg-1@NiPbrdg-1,#4@hol-4@NiPbrdg-3
9	-772.45135416	-769.43182994	0.29881476	#8@NiNibrdg-1@NiPbrdg-1,#8@NiNibrdg
9	-772.45135416	-769.34718802	0.21417284	#8@NiNibrdg-1@NiPbrdg-1,#7@NiNibrdg-1@hol
9	-772.45135416	-769.20234863	0.06933345	#8@NiNibrdg-1@NiPbrdg-1,#4@hol-4@NiPbrdg-1
9	-772.45135416	-769.15218359	0.01916841	#8@NiNibrdg-1@NiPbrdg-1,#4@hol-4@NiPbrdg-2
9	-772.44417178	-769.48630273	0.36046993	#9@NiNibrdg,#4@hol-4@NiPbrdg-3
9	-772.44417178	-769.43182994	0.30599713	#9@NiNibrdg,#8@NiNibrdg
9	-772.44417178	-769.34718802	0.22135521	#9@NiNibrdg,#7@NiNibrdg-1@hol
9	-772.44417178	-769.20234863	0.07651583	#9@NiNibrdg,#4@hol-4@NiPbrdg-1
9	-772.44417178	-769.15218359	0.02635079	#9@NiNibrdg,#4@hol-4@NiPbrdg-2
9	-772.43409568	-769.48630273	0.37054603	#8@NiNibrdg-1@Ptop,#4@hol-4@NiPbrdg-3
9	-772.43409568	-769.43182994	0.31607324	#8@NiNibrdg-1@Ptop,#8@NiNibrdg
9	-772.43409568	-769.34718802	0.23143132	#8@NiNibrdg-1@Ptop,#7@NiNibrdg-1@hol
9	-772.43409568	-769.20234863	0.08659193	#8@NiNibrdg-1@Ptop,#4@hol-4@NiPbrdg-1
9	-772.43409568	-769.15218359	0.03642689	#8@NiNibrdg-1@Ptop,#4@hol-4@NiPbrdg-2
9	-772.43251448	-769.48630273	0.37212723	#4@hol-5@NiPbrdg-9,#4@hol-4@NiPbrdg-3
9	-772.43251448	-769.43182994	0.31765444	#4@hol-5@NiPbrdg-9,#8@NiNibrdg
9	-772.43251448	-769.34718802	0.23301252	#4@hol-5@NiPbrdg-9,#7@NiNibrdg-1@hol
9	-772.43251448	-769.20234863	0.08817313	#4@hol-5@NiPbrdg-9,#4@hol-4@NiPbrdg-1
9	-772.43251448	-769.15218359	0.03800809	#4@hol-5@NiPbrdg-9,#4@hol-4@NiPbrdg-2
9	-772.43241525	-769.48630273	0.37222646	#4@hol-5@NiPbrdg-7,#4@hol-4@NiPbrdg-3
9	-772.43241525	-769.43182994	0.31775367	#4@hol-5@NiPbrdg-7,#8@NiNibrdg
9	-772.43241525	-769.34718802	0.23311175	#4@hol-5@NiPbrdg-7,#7@NiNibrdg-1@hol
9	-772.43241525	-769.20234863	0.08827236	#4@hol-5@NiPbrdg-7,#4@hol-4@NiPbrdg-1
9	-772.43241525	-769.15218359	0.03810732	#4@hol-5@NiPbrdg-7,#4@hol-4@NiPbrdg-2
9	-772.43222811	-769.48630273	0.37241360	#4@hol-5@NiPbrdg-4,#4@hol-4@NiPbrdg-3
9	-772.43222811	-769.43182994	0.31794081	#4@hol-5@NiPbrdg-4,#8@NiNibrdg
9	-772.43222811	-769.34718802	0.23329889	#4@hol-5@NiPbrdg-4,#7@NiNibrdg-1@hol
9	-772.43222811	-769.20234863	0.08845950	#4@hol-5@NiPbrdg-4,#4@hol-4@NiPbrdg-1
9	-772.43222811	-769.15218359	0.03829446	#4@hol-5@NiPbrdg-4,#4@hol-4@NiPbrdg-2
10	-775.64260380	-772.54906712	0.22480229	#8@NiNibrdg-2@NiPbrdg-1,#4@hol-5@NiPbrdg-3
10	-775.64260380	-772.54209871	0.21783388	#8@NiNibrdg-2@NiPbrdg-1,#8@NiNibrdg-1@NiPbrdg-2
10	-775.64260380	-772.52075119	0.19648636	#8@NiNibrdg-2@NiPbrdg-1,#4@hol-5@NiPbrdg-5
10	-775.64260380	-772.51569374	0.19142891	#8@NiNibrdg-2@NiPbrdg-1,#4@hol-5@NiPbrdg-6
10	-775.64260380	-772.50758063	0.18331580	#8@NiNibrdg-2@NiPbrdg-1,#4@hol-5@NiPbrdg-1
10	-775.64260380	-772.50749890	0.18323407	#8@NiNibrdg-2@NiPbrdg-1,#4@hol-5@NiPbrdg-8
10	-775.64260380	-772.50738797	0.18312314	#8@NiNibrdg-2@NiPbrdg-1,#4@hol-5@NiPbrdg-2
