#The x and y axi are for corresponding coverage.
#no-IVDW-values IVDW-values
0.07719764	0.05334832  
0.13362574      0.07602647 
0.19341897      0.10424436 
0.17285137      0.11846520 
0.31315712      0.27779242 
-0.0007732      -0.1097437
0.20259819      0.10811317 
0.19555500      0.14427313 
